timestamp,user,content,is_question,is_answer
08:52,田博士带娃学习,正在讲解：3-8岁快速识字、自主阅读方法！0基础可用！1号链接名额有限，先到先得！,False,True
08:52,二***,学习进度自己把握吗,True,False
08:53,田博士带娃学习,@范*** 到期联系阅读老师,False,True
08:53,田博士带娃学习,@二*** 是的,False,True
08:53,边***,21年以后呢,False,False
08:53,田博士带娃学习,支持各类手机/平板/学习机！APP内每阅读20分钟自动护眼提醒！,False,True
08:54,田博士带娃学习,1号链接99元21天APP阅读卡，养成识字习惯，锻炼阅读思维，娃不累、妈不操心！,False,True
08:55,二***,拍了可以重复用吗,True,False
08:55,田博士带娃学习,@二*** 下单后务必查看短信！点击链接，核销领取🌟专属客服🌟协助产品开通、使用！,False,True
08:55,二***,可以长时间用么,False,False
08:55,田博士带娃学习,@二*** 1号链接99元21天APP阅读卡，养成识字习惯，锻炼阅读思维，娃不累、妈不操心！,False,True
08:55,田博士带娃学习,今天在直播间下单，除产品外让孩子再拥有一个专属识字指导客服,False,True
08:55,二***,还是能能解锁21天,True,False
08:55,田博士带娃学习,@二*** 1号链接99元21天APP阅读卡，养成识字习惯，锻炼阅读思维，娃不累、妈不操心！,False,True
08:55,小***,在哪了看,True,False
08:56,田博士带娃学习,特别提醒！一号链接21天会员畅享，不含平板&学习机哦,False,True
08:57,田博士带娃学习,仅直播间活动力度，优惠数量有限，每个手机号码限购一次哦,False,True
08:58,田博士带娃学习,软件提供超3000本精致绘本，包含典故、名著、小百科，培养并激励孩子的识字积极性哦~,False,True
08:59,田博士带娃学习,下单后务必查看短信！点击链接，核销领取🌟专属客服🌟协助产品开通、使用！,False,True
09:00,田博士带娃学习,3岁以上，直接拍1号链接99元21天，0基础弱基础启蒙识字，小朋友快速打破识字瓶颈～,False,True
09:00,三***,一个字也不认识能行吗,True,False
09:00,田博士带娃学习,@三*** 根据小朋友基础、投入时间、吸收能力等，不同小朋友学习效果不同,False,True
09:01,田博士带娃学习,正在讲解：3-8岁快速识字、自主阅读方法！0基础可用！1号链接名额有限，先到先得！,False,True
09:01,三***,视频回放课？,True,False
09:01,田博士带娃学习,@三*** 1号链接99元21天APP阅读卡，养成识字习惯，锻炼阅读思维，娃不累、妈不操心！,False,True
09:02,田博士带娃学习,支持各类手机/平板/学习机！APP内每阅读20分钟自动护眼提醒！,False,True
09:03,田博士带娃学习,1号链接99元21天APP阅读卡，养成识字习惯，锻炼阅读思维，娃不累、妈不操心！,False,True
09:03,三***,21天以后呢,False,False
09:03,田博士带娃学习,@三*** 1号链接99元21天APP阅读卡，养成识字习惯，锻炼阅读思维，娃不累、妈不操心！,False,True
09:04,田博士带娃学习,今天在直播间下单，除产品外让孩子再拥有一个专属识字指导客服,False,True
09:04,三***,学完21天呢,False,False
09:04,田博士带娃学习,@三*** 1号链接99元21天APP阅读卡，养成识字习惯，锻炼阅读思维，娃不累、妈不操心！,False,True
09:05,田博士带娃学习,特别提醒！一号链接21天会员畅享，不含平板&学习机哦,False,True
09:06,田博士带娃学习,仅直播间活动力度，优惠数量有限，每个手机号码限购一次哦,False,True
09:07,田博士带娃学习,软件提供超3000本精致绘本，包含典故、名著、小百科，培养并激励孩子的识字积极性哦~,False,True
09:07,❤***,拍完以后下一步,False,False
09:07,皓***,3周多的是不是早了的,True,False
09:07,田博士带娃学习,@三*** 到时候联系阅读老师续费,False,True
09:07,强***,21天就不能继续使用了吗？,True,False
09:08,田博士带娃学习,下单后务必查看短信！点击链接，核销领取🌟专属客服🌟协助产品开通、使用！,False,True
09:08,田博士带娃学习,@皓*** 3周可以用,False,True
09:09,田博士带娃学习,@❤*** 下单后务必查看短信！点击链接，核销领取🌟专属客服🌟协助产品开通、使用！,False,True
09:09,皓***,孩子识字0基础,False,False
09:09,田博士带娃学习,@皓*** 1号链接,False,True
09:09,田博士带娃学习,一号链接使用21天，是一款识字阅读软件【适趣AI中文】,False,True
09:09,田博士带娃学习,3岁以上，直接拍1号链接99元21天，0基础弱基础启蒙识字，小朋友快速打破识字瓶颈～,False,True
09:10,三***,多大可以学,False,False
09:10,三***,后期费用是多少,False,False
09:10,花***,这是看视频吗,True,False
09:10,田博士带娃学习,正在讲解：3-8岁快速识字、自主阅读方法！0基础可用！1号链接名额有限，先到先得！,False,True
09:10,苗***,用一年需要多少钱？,True,False
09:10,皓***,太好了，已拍,False,False
09:10,田博士带娃学习,@皓*** 下单后务必查看短信！点击链接，核销领取🌟专属客服🌟协助产品开通、使用！,False,True
09:10,田博士带娃学习,@花*** 不是视频,False,True
09:11,皓***,好的,False,False
09:11,三***,2周岁的能学了吗,True,False
09:11,☀***,第一次进来孩子是通过怎么读的能发给我看看,True,False
09:11,田博士带娃学习,@三*** 2岁还不行,False,True
09:11,田博士带娃学习,支持各类手机/平板/学习机！APP内每阅读20分钟自动护眼提醒！,False,True
09:11,皓***,专业识字就要这个，看看能坚持吧,False,False
09:12,田博士带娃学习,@苗*** 1年到期联系阅读客服,False,True
09:12,田博士带娃学习,1号链接99元21天APP阅读卡，养成识字习惯，锻炼阅读思维，娃不累、妈不操心！,False,True
09:12,苗***,99之后什么价格？,True,False
09:12,田博士带娃学习,@苗*** 1号链接99元21天APP阅读卡，养成识字习惯，锻炼阅读思维，娃不累、妈不操心！,False,True
09:12,田博士带娃学习,@苗*** 到期联系阅读客服，比直播间更划算,False,True
09:13,皓***,主要是解决短时间遗忘问题太好了，看看能做到,False,False
09:13,田博士带娃学习,@皓*** 1号链接99元21天APP阅读卡，养成识字习惯，锻炼阅读思维，娃不累、妈不操心！,False,True
09:13,田博士带娃学习,今天在直播间下单，除产品外让孩子再拥有一个专属识字指导客服,False,True
09:14,田博士带娃学习,特别提醒！一号链接21天会员畅享，不含平板&学习机哦,False,True
09:15,田博士带娃学习,仅直播间活动力度，优惠数量有限，每个手机号码限购一次哦,False,True
09:15,A***,繁體出來了嗎？,True,False
09:15,田博士带娃学习,@A*** 没有,True,True
09:16,田博士带娃学习,软件提供超3000本精致绘本，包含典故、名著、小百科，培养并激励孩子的识字积极性哦~,False,True
09:17,田博士带娃学习,下单后务必查看短信！点击链接，核销领取🌟专属客服🌟协助产品开通、使用！,False,True
09:17,苗***,21天提供多少个字？,True,False
09:17,田博士带娃学习,@苗*** 1号链接99元21天APP阅读卡，养成识字习惯，锻炼阅读思维，娃不累、妈不操心！,False,True
09:18,田博士带娃学习,@苗*** 5000+汉字,False,True
09:18,田博士带娃学习,3岁以上，直接拍1号链接99元21天，0基础弱基础启蒙识字，小朋友快速打破识字瓶颈～,False,True
09:18,靖***,有效期是多久,True,False
09:18,田博士带娃学习,@靖*** 21天,False,True
09:19,田博士带娃学习,正在讲解：3-8岁快速识字、自主阅读方法！0基础可用！1号链接名额有限，先到先得！,False,True
09:20,田博士带娃学习,支持各类手机/平板/学习机！APP内每阅读20分钟自动护眼提醒！,False,True
09:21,田博士带娃学习,1号链接99元21天APP阅读卡，养成识字习惯，锻炼阅读思维，娃不累、妈不操心！,False,True
09:21,请***,要手机吗？,True,False
09:21,田博士带娃学习,@请*** 手机平板学习机就可以,False,True
09:21,田博士带娃学习,支持各类手机/平板/学习机！APP内每阅读20分钟自动护眼提醒！,False,True
09:22,田博士带娃学习,今天在直播间下单，除产品外让孩子再拥有一个专属识字指导客服,False,True
09:23,里***,一号链接每天坚持，识字量能到多少,False,False
09:23,田博士带娃学习,特别提醒！一号链接21天会员畅享，不含平板&学习机哦,False,True
09:23,田博士带娃学习,@里*** 根据孩子基础和花费的时间,False,True
09:23,浩***,零基础的可以吗,True,False
09:23,常***,怎么认识的字,True,False
09:23,田博士带娃学习,@常*** 根据小朋友基础、投入时间、吸收能力等，不同小朋友学习效果不同,False,True
09:23,田博士带娃学习,@里*** 可以拍下给孩子试一试,False,True
09:23,浩***,需要多久,True,False
09:23,田博士带娃学习,@浩*** 1号链接99元21天APP阅读卡，养成识字习惯，锻炼阅读思维，娃不累、妈不操心！,False,True
09:23,田博士带娃学习,@浩*** 0基础可以用,False,True
09:23,田博士带娃学习,@浩*** 1号链接21天,False,True
09:24,田博士带娃学习,支持各类手机/平板/学习机！APP内每阅读20分钟自动护眼提醒！,False,True
09:24,田博士带娃学习,仅直播间活动力度，优惠数量有限，每个手机号码限购一次哦,False,True
09:25,田博士带娃学习,软件提供超3000本精致绘本，包含典故、名著、小百科，培养并激励孩子的识字积极性哦~,False,True
09:26,三***,拍了,False,False
09:26,田博士带娃学习,@三*** 下单后务必查看短信！点击链接，核销领取🌟专属客服🌟协助产品开通、使用！,False,True
09:26,佳***,只学21天？,True,False
09:26,田博士带娃学习,@佳*** 1号链接99元21天APP阅读卡，养成识字习惯，锻炼阅读思维，娃不累、妈不操心！,False,True
09:26,田博士带娃学习,下单后务必查看短信！点击链接，核销领取🌟专属客服🌟协助产品开通、使用！,False,True
09:26,浩***,21天能学会多少字,False,False
09:26,田博士带娃学习,@浩*** 根据小朋友基础、投入时间、吸收能力等，不同小朋友学习效果不同,False,True
09:27,田博士带娃学习,3岁以上，直接拍1号链接99元21天，0基础弱基础启蒙识字，小朋友快速打破识字瓶颈～,False,True
09:28,田博士带娃学习,正在讲解：3-8岁快速识字、自主阅读方法！0基础可用！1号链接名额有限，先到先得！,False,True
09:28,一***,快讲怎么用吧,True,False
09:28,田博士带娃学习,下单后务必查看短信！点击链接，核销领取🌟专属客服🌟协助产品开通、使用！,False,True
09:28,田博士带娃学习,支持各类手机/平板/学习机！APP内每阅读20分钟自动护眼提醒！,False,True
09:29,田博士带娃学习,支持各类手机/平板/学习机！APP内每阅读20分钟自动护眼提醒！,False,True
09:30,田博士带娃学习,1号链接99元21天APP阅读卡，养成识字习惯，锻炼阅读思维，娃不累、妈不操心！,False,True
09:30,用***,99元是买21天的会员？,True,False
09:30,田博士带娃学习,@用*** 1号链接99元21天APP阅读卡，养成识字习惯，锻炼阅读思维，娃不累、妈不操心！,False,True
09:30,田博士带娃学习,@用*** 是的,False,True
09:31,田博士带娃学习,今天在直播间下单，除产品外让孩子再拥有一个专属识字指导客服,False,True
09:31,用***,21天之后咋着收费？？？,True,False
09:31,田博士带娃学习,@用*** 1号链接99元21天APP阅读卡，养成识字习惯，锻炼阅读思维，娃不累、妈不操心！,False,True
09:31,兮***,视频可以学几天,True,False
09:31,田博士带娃学习,@用*** 到期联系阅读客服续费，比直播间更划算,False,True
09:31,田博士带娃学习,@兮*** 不是视频哈，是识字软件，可以阅读绘本识字,False,True
09:31,田博士带娃学习,@兮*** 不是网课不是视频不是纸质书,False,True
09:32,灵***,用手机看？,True,False
09:32,田博士带娃学习,特别提醒！一号链接21天会员畅享，不含平板&学习机哦,False,True
09:32,田博士带娃学习,@灵*** 手机平板学习机,False,True
09:32,田博士带娃学习,@兮*** 21天,False,True
09:32,兮***,这个软件可以学习多久,True,False
09:32,田博士带娃学习,@*** 1号链接99元21天APP阅读卡，养成识字习惯，锻炼阅读思维，娃不累、妈不操心！,False,True
09:32,田博士带娃学习,@兮*** 21天,False,True
09:32,用***,21天怎么收费？？？？？？？？？,True,False
09:32,田博士带娃学习,@用*** 1号链接99元21天APP阅读卡，养成识字习惯，锻炼阅读思维，娃不累、妈不操心！,False,True
09:32,田博士带娃学习,@用*** 99块钱21天，之后联系阅读老师续费,False,True
09:32,田博士带娃学习,@用*** 后续比直播间更划算,False,True
09:33,田博士带娃学习,仅直播间活动力度，优惠数量有限，每个手机号码限购一次哦,False,True
09:33,田博士带娃学习,正在讲解：3-8岁快速识字、自主阅读方法！0基础可用！1号链接名额有限，先到先得！,False,True
09:34,田博士带娃学习,软件提供超3000本精致绘本，包含典故、名著、小百科，培养并激励孩子的识字积极性哦~,False,True
09:34,童***,课程观看有效期多久？,True,False
09:34,田博士带娃学习,@童*** 1号链接99元21天APP阅读卡，养成识字习惯，锻炼阅读思维，娃不累、妈不操心！,False,True
09:35,田博士带娃学习,下单后务必查看短信！点击链接，核销领取🌟专属客服🌟协助产品开通、使用！,False,True
09:35,娜***,21.天后还能从新看不，万一都记不住,False,False
09:35,田博士带娃学习,3岁以上，直接拍1号链接99元21天，0基础弱基础启蒙识字，小朋友快速打破识字瓶颈～,False,True
09:36,田博士带娃学习,@娜*** 到期联系阅读老师续费比直播间更划算,False,True
09:36,田博士带娃学习,正在讲解：3-8岁快速识字、自主阅读方法！0基础可用！1号链接名额有限，先到先得！,False,True
09:37,田博士带娃学习,支持各类手机/平板/学习机！APP内每阅读20分钟自动护眼提醒！,False,True
09:38,田博士带娃学习,1号链接99元21天APP阅读卡，养成识字习惯，锻炼阅读思维，娃不累、妈不操心！,False,True
09:39,娜***,已订购，怎么领取,True,False
09:39,田博士带娃学习,下单后务必查看短信！点击链接，核销领取🌟专属客服🌟协助产品开通、使用！,False,True
09:39,田博士带娃学习,今天在直播间下单，除产品外让孩子再拥有一个专属识字指导客服,False,True
09:40,雲***,这个以后升级需要付费吗？,True,False
09:40,田博士带娃学习,特别提醒！一号链接21天会员畅享，不含平板&学习机哦,False,True
09:41,田博士带娃学习,仅直播间活动力度，优惠数量有限，每个手机号码限购一次哦,False,True
09:42,田博士带娃学习,软件提供超3000本精致绘本，包含典故、名著、小百科，培养并激励孩子的识字积极性哦~,False,True
09:43,冬***,我买了了很久了，没有学,True,False
09:43,田博士带娃学习,@冬*** 下单后务必查看短信！点击链接，核销领取🌟专属客服🌟协助产品开通、使用！,False,True
09:43,冬***,要怎么弄,True,False
09:43,冯***,要下载的吗？,True,False
09:43,田博士带娃学习,@冬*** 过期了无法使用了亲,True,True
09:43,田博士带娃学习,下单后务必查看短信！点击链接，核销领取🌟专属客服🌟协助产品开通、使用！,False,True
09:43,冯***,怎么用？,True,False
09:44,田博士带娃学习,下单后务必查看短信！点击链接，核销领取🌟专属客服🌟协助产品开通、使用！,False,True
09:44,冯***,手机和平板同时用吗？,True,False
09:44,田博士带娃学习,@冯*** 手机平板都可以,False,True
09:44,猪***,这个是几岁孩子用的,True,False
09:44,田博士带娃学习,@猪*** 3岁以上，直接拍1号链接99元21天，0基础弱基础启蒙识字，小朋友快速打破识字瓶颈～,False,True
09:44,田博士带娃学习,@冯*** 下载app,False,True
09:44,田博士带娃学习,@猪*** 3岁以上,False,True
09:44,田博士带娃学习,3岁以上，直接拍1号链接99元21天，0基础弱基础启蒙识字，小朋友快速打破识字瓶颈～,False,True
09:45,田博士带娃学习,正在讲解：3-8岁快速识字、自主阅读方法！0基础可用！1号链接名额有限，先到先得！,False,True
09:46,田博士带娃学习,支持各类手机/平板/学习机！APP内每阅读20分钟自动护眼提醒！,False,True
09:46,田博士带娃学习,@一*** 1号链接99元21天APP阅读卡，养成识字习惯，锻炼阅读思维，娃不累、妈不操心！,False,True
09:47,田博士带娃学习,@一*** APP,False,True
09:47,差***,买了,False,False
09:47,田博士带娃学习,@差*** 下单后务必查看短信！点击链接，核销领取🌟专属客服🌟协助产品开通、使用！,False,True
09:47,田博士带娃学习,1号链接99元21天APP阅读卡，养成识字习惯，锻炼阅读思维，娃不累、妈不操心！,False,True
09:48,差***,要下载app么,False,False
09:48,田博士带娃学习,@差*** 需要,False,True
09:48,田博士带娃学习,@差*** APP：适趣AI中文,False,True
09:48,田博士带娃学习,今天在直播间下单，除产品外让孩子再拥有一个专属识字指导客服,False,True
09:49,田博士带娃学习,特别提醒！一号链接21天会员畅享，不含平板&学习机哦,False,True
09:49,毅***,21天时间怎么安排，连续21天吗,True,False
09:49,田博士带娃学习,@毅*** 1号链接99元21天APP阅读卡，养成识字习惯，锻炼阅读思维，娃不累、妈不操心！,False,True
09:50,田博士带娃学习,@毅*** 是的连续,False,True
09:50,田博士带娃学习,仅直播间活动力度，优惠数量有限，每个手机号码限购一次哦,False,True
09:50,田博士带娃学习,@天*** 3岁以上，直接拍1号链接99元21天，0基础弱基础启蒙识字，小朋友快速打破识字瓶颈～,False,True
09:51,一***,还有后续费用吗,True,False
09:51,田博士带娃学习,@一*** 后续联系阅读老师续费比直播间更划算,False,True
09:51,田博士带娃学习,软件提供超3000本精致绘本，包含典故、名著、小百科，培养并激励孩子的识字积极性哦~,False,True
09:52,田博士带娃学习,@风*** 根据小朋友基础、投入时间、吸收能力等，不同小朋友学习效果不同,False,True
09:52,田博士带娃学习,下单后务必查看短信！点击链接，核销领取🌟专属客服🌟协助产品开通、使用！,False,True
09:52,奔***,手机号码写在哪里,True,False
09:53,田博士带娃学习,@奔*** 下单界面最上方,False,True
09:53,田博士带娃学习,3岁以上，直接拍1号链接99元21天，0基础弱基础启蒙识字，小朋友快速打破识字瓶颈～,False,True
09:54,奔***,已拍,False,False
09:54,田博士带娃学习,@奔*** 下单后务必查看短信！点击链接，核销领取🌟专属客服🌟协助产品开通、使用！,False,True
09:54,苏***,怎么用啊,True,False
09:54,一***,21天以后就不能用了吗,True,False
09:54,田博士带娃学习,@一*** 1号链接99元21天APP阅读卡，养成识字习惯，锻炼阅读思维，娃不累、妈不操心！,False,True
09:54,是***,21天就不能用了吗,True,False
09:54,田博士带娃学习,@是*** 1号链接99元21天APP阅读卡，养成识字习惯，锻炼阅读思维，娃不累、妈不操心！,False,True
09:54,田博士带娃学习,正在讲解：3-8岁快速识字、自主阅读方法！0基础可用！1号链接名额有限，先到先得！,False,True
09:54,田博士带娃学习,@一*** 到期联系阅读老师续费比直播间更划算,False,True
09:54,一***,是真人直播吗？怎么看不到我的问题？,True,False
